Format = CCR Inc.
Particle Iteration = 11
pID	eTag	x[in]	y[in]	z[in]	vx/c	vy/c	vz/c	pI[A]	pKP[W]
77	9	0.00532664	-0.0022249	0.3641	-4.11038e-06	0.000723193	-0.00045222	1.81957e-08	3.38228e-09
78	9	0.00446673	-0.00157874	0.84	0.000726692	-0.0119297	0.271358	2.29043e-07	0.00457212
79	9	0.00485746	-0.00180037	0.84	0.000414882	-0.0141378	0.271229	3.53877e-07	0.00706276
80	9	0.0051197	-0.00223104	0.84	0.000449226	-0.0175387	0.271077	6.45464e-07	0.0128869
81	9	0.00319591	-0.00190865	0.84	0.00113515	-0.0155646	0.271213	1.09423e-06	0.0218497
82	9	0.00304506	-0.00151777	0.84	0.00114518	-0.0122142	0.271397	1.29611e-06	0.0258835
83	9	0.00378676	-0.00232318	0.84	0.00104087	-0.0182575	0.271055	8.0857e-07	0.0161469
84	9	0.00383447	-0.00161942	0.84	0.000997917	-0.0132805	0.271274	1.40023e-06	0.0279468
85	9	0.00431307	-0.00165261	0.84	0.000905369	-0.0136939	0.271254	1.82158e-06	0.0363563
86	9	0.00448239	-0.00137532	0.84	0.000823901	-0.0107273	0.271427	2.2447e-06	0.0448149
87	9	0.00253049	-0.00142477	0.84	0.00122985	-0.011101	0.27145	1.75438e-06	0.0350366
88	9	0.00518591	-0.00194393	0.84	0.000524153	-0.0159717	0.27112	1.29387e-06	0.0258219
89	9	0.00512433	-0.00136873	0.84	0.00041851	-0.0105338	0.271474	1.86787e-06	0.0373026
90	9	0.00521645	-0.00121734	0.84	0.000330845	-0.00838707	0.271585	2.07577e-06	0.0414665
91	9	0.00777705	-0.00384146	0.3641	-0	-0	0.000413937	0	0
92	9	0.00765658	-0.00349219	0.3641	0	-0	0.000413937	0	0
93	9	0.00892453	-0.00412362	0.3641	-0	0	0.000413937	0	0
94	9	0.00832836	-0.00351118	0.3641	-0	-0	0.000413937	0	0
95	9	0.00867007	-0.00344619	0.3641	-0	-0	0.000413937	0	0
96	9	0.00883135	-0.00364968	0.3641	-0	-0	0.000413937	0	0
97	9	0.00954026	-0.00409203	0.3641	-0	0	0.000413937	0	0
98	9	0.0100815	-0.0031647	0.3641	-0	0	0.000413937	0	0
99	9	0.0104215	-0.0036719	0.3641	-0	-0	0.000413937	0	0
100	9	0.0106788	-0.00325035	0.3641	-0	-0	0.000413937	0	0
101	9	0.0106879	-0.00353948	0.3641	-0	-0	0.000413937	0	0
102	9	0.0115505	-0.00323498	0.3641	-0	-0	0.000413937	0	0
103	9	0.00520247	-0.00176125	0.84	0.000128206	-0.0135588	0.271257	1.84023e-07	0.00367272
104	9	0.00529238	-0.00236832	0.84	0.000272948	-0.0183814	0.271036	7.11366e-07	0.0142043
105	9	0.00515088	-0.00202983	0.84	0.000242975	-0.0159643	0.27113	3.91355e-07	0.00781084
106	9	0.00529865	-0.0019177	0.84	-3.20751e-05	-0.0151489	0.271144	5.60302e-07	0.01118
107	9	0.00844565	-0.00299475	0.3641	-0	-0	0.000413937	0	0
108	9	0.00924159	-0.0022486	0.3641	7.12161e-06	0.000611191	-0.000475002	4.68846e-08	7.17819e-09
109	9	0.00962072	-0.00284747	0.3641	-0	-0	0.000413937	0	0
110	9	0.00647697	-0.00165399	0.84	-0.000373996	-0.0126669	0.271441	1.75917e-07	0.00351481
111	9	0.00527224	-0.00234673	0.84	0.000212713	-0.018348	0.27103	8.65708e-07	0.017285
112	9	0.00567292	-0.0017202	0.84	-0.000186541	-0.0142826	0.271261	1.22629e-06	0.024482
113	9	0.00688158	-0.00158388	0.84	-0.000519046	-0.0131511	0.271392	2.21822e-06	0.0443108
114	9	0.0099087	-0.00291387	0.3641	-0	-0	0.000413937	0	0
115	9	0.0100921	-0.0023797	0.3641	9.77993e-06	0.000799589	-0.00156487	2.95376e-09	2.33065e-09
116	9	0.0109781	-0.00285311	0.3641	-0	-0	0.000413937	0	0
117	9	0.0104262	-0.00281985	0.3641	-0	-0	0.000413937	0	0
118	9	0.00724164	-0.00190699	0.84	-0.000659815	-0.0154359	0.271291	3.75284e-07	0.00749775
119	9	0.00715276	-0.00216958	0.84	-0.000690038	-0.0172787	0.271185	5.0819e-07	0.0101535
120	9	0.00708668	-0.00193772	0.84	-0.000785846	-0.015644	0.271298	3.24646e-07	0.00648703
121	9	0.00701882	-0.00137887	0.84	-0.000727721	-0.00932722	0.271545	6.61257e-08	0.00132086
122	9	0.00702994	-0.00144622	0.84	-0.000994399	-0.0102555	0.271516	1.8842e-07	0.00376384
123	9	0.00706803	-0.0019943	0.84	-0.000911674	-0.0160615	0.271275	3.64522e-07	0.00728393
124	9	0.0112206	-0.00267303	0.3641	-0	-0	0.000413937	0	0
125	9	0.00797061	-0.00190223	0.84	-0.00125326	-0.0155924	0.271232	4.37302e-07	0.00873355
126	9	0.00703343	-0.00146717	0.84	-0.000779228	-0.0121719	0.271434	1.68259e-06	0.0336105
127	9	0.00204591	-0.00128516	0.84	0.00141063	-0.0092211	0.271542	2.0009e-06	0.039967
128	9	0.00792742	-0.00209334	0.84	-0.00112412	-0.0172571	0.271144	8.27062e-07	0.0165192
129	9	0.00401051	-0.000771522	0.84	0.000881416	0.00519759	0.27163	1.30012e-06	0.0259649
130	9	0.00574357	-0.000607754	0.84	-7.69224e-05	0.00780749	0.271606	1.28558e-06	0.0256819
131	9	0.00653188	-0.000723419	0.84	-0.000388773	0.00651134	0.271605	1.43173e-06	0.0285938
132	9	0.00288571	-0.00097797	0.84	0.00115492	-2.11621e-06	0.271697	2.63345e-06	0.0526008
133	9	0.00552347	-0.00108308	0.84	-4.26522e-05	-0.00403227	0.271694	2.4069e-06	0.0480846
134	9	0.0069438	-0.00118549	0.84	-0.000837566	-0.00790323	0.271581	2.36548e-06	0.0472475
135	9	0.00704687	-0.00116523	0.84	-0.000932878	-0.00733425	0.271604	2.21468e-06	0.0442378
136	9	0.00330297	-0.000917751	0.84	0.00105658	0.00190156	0.271699	2.23046e-06	0.044554
137	9	0.00405963	-0.000923742	0.84	0.000867932	0.00165943	0.271674	1.84947e-06	0.036936
138	9	0.00454737	-0.000916328	0.84	0.000705041	0.00221379	0.271669	1.79226e-06	0.0357929
139	9	0.00542154	-0.00101102	0.84	0.000106978	-0.00124891	0.271733	2.0448e-06	0.0408545
140	9	0.00548316	-0.000804854	0.84	0.000214269	0.00466378	0.271688	2.35941e-06	0.0471373
141	9	0.00572193	-0.00093462	0.84	-0.00014948	0.00153698	0.271721	1.92328e-06	0.0384234
142	9	0.00550591	-0.000908673	0.84	-4.49807e-06	0.0027349	0.271706	1.61464e-06	0.0322559
143	9	0.00614031	-0.000960519	0.84	-0.000312711	0.000759884	0.271726	1.9057e-06	0.0380728
144	9	0.00685529	-0.000931474	0.84	-0.000867729	0.00209873	0.271683	2.71522e-06	0.0542309
145	9	0.00377149	-0.00098735	0.84	0.000947267	-0.000329663	0.271683	2.11386e-06	0.0422174
146	9	0.000913093	-0.000900253	0.84	0.00242753	0.00274081	0.271673	2.44065e-06	0.048749
147	9	0.00186726	-0.000633853	0.84	0.00151429	0.00590666	0.271641	2.82782e-08	0.000564874
148	9	0.00311745	0.00245543	0.3641	-2.63262e-06	-0.000523348	-0.00105481	3.83205e-08	1.35752e-08
149	9	0.00362616	0.00411184	0.3641	-0	-0	0.000413937	0	0
150	9	0.00954036	0.00408496	0.3641	-0	-0	0.000413937	0	0
151	9	-0.00818344	-0.0041237	0.3641	-0	0	0.000413937	0	0
152	9	-0.00787227	-0.00396585	0.3641	-0	-0	0.000413937	0	0
153	9	-0.00691414	-0.00409588	0.3641	-0	0	0.000413937	0	0
154	9	-0.00552897	-0.0032504	0.3641	-0	-0	0.000413937	0	0
155	9	-0.00327842	-0.00385631	0.3641	-0	-0	0.000413937	0	0
156	9	-0.00393961	-0.00392455	0.3641	0	-0	0.000413937	0	0
157	9	-0.00169093	-0.00409759	0.3641	-0	0	0.000413937	0	0
158	9	-0.00222409	-0.00367213	0.3641	-0	0	0.000413937	0	0
159	9	-0.00209714	-0.0039635	0.3641	-0	-0	0.000413937	0	0
160	9	-0.00203443	-0.00152114	0.84	0.00396159	-0.0123915	0.271433	1.65069e-06	0.0329825
161	9	0.00495061	-0.00408821	0.3641	-0	0	0.000413937	0	0
162	9	0.00645959	-0.0039628	0.3641	-0	-0	0.000413937	0	0
163	9	0.0100682	0.00213991	0.3641	-3.75674e-05	-0.000596832	-0.000275382	1.435e-08	1.58922e-09
164	9	0.00648141	5.91945e-05	0.84	-0.000598851	0.0128217	0.271371	4.67053e-07	0.0093271
165	9	0.00664973	0.000275431	0.84	-0.000683788	0.0144451	0.271287	1.51279e-06	0.03021
166	9	0.009819	0.00239866	0.3641	-4.55517e-05	-0.00067123	-0.00146137	3.71368e-10	2.45582e-10
167	9	0.0101533	0.00283441	0.3641	0	-0	0.000413937	0	0
168	9	0.00658118	0.00382716	0.3641	-0	0	0.000413937	0	0
169	9	0.00724919	0.00375494	0.3641	-0	-0	0.000413937	0	0
170	9	0.00888615	0.00339672	0.3641	-0	-0	0.000413937	0	0
171	9	0.0092179	0.00391186	0.3641	0	-0	0.000413937	0	0
172	9	0.00480464	0.000290878	0.84	0.000696326	0.014459	0.271339	1.29201e-06	0.0258118
173	9	0.00660486	0.00269626	0.3641	-0	-0	0.000413937	0	0
174	9	0.00807629	0.00266252	0.3641	-4.67399e-06	-0.000201933	-0.000498727	5.69833e-10	4.21528e-11
175	9	0.00834099	0.00327987	0.3641	-0	0	0.000413937	0	0
176	9	0.0062054	-0.000193072	0.84	-0.00073141	0.0108683	0.271474	2.3868e-07	0.00476715
177	9	-0.00726246	-0.00393802	0.3641	-0	-0	0.000413937	0	0
178	9	-0.00836555	-0.00312095	0.3641	-0	-0	0.000413937	0	0
179	9	-0.00305451	-0.00172228	0.84	0.0047821	-0.0133699	0.271378	1.6671e-07	0.00333118
180	9	-0.0030946	-0.00229582	0.84	0.00467719	-0.0182909	0.27111	1.60197e-06	0.0320145
181	9	-0.00755725	-0.00245426	0.3641	2.04943e-05	0.000435898	-0.000779866	1.44588e-09	2.95026e-10
182	9	-0.00719459	-0.0029145	0.3641	-0	-0	0.000413937	0	0
183	9	-0.00667755	-0.00281983	0.3641	-0	-0	0.000413937	0	0
184	9	-0.00231865	-0.00158795	0.84	0.00428105	-0.0120541	0.271461	1.24937e-07	0.00249672
185	9	-0.00298333	-0.00211747	0.84	0.00461065	-0.0172128	0.27119	1.76801e-06	0.035335
186	9	-0.00241017	-0.00168528	0.84	0.00423944	-0.0140912	0.271352	1.12475e-06	0.0224749
187	9	-0.00426367	-0.00408656	0.3641	-0	0	0.000413937	0	0
188	9	-0.00428786	-0.00314905	0.3641	-0	-0	0.000413937	0	0
189	9	-0.00354062	-0.00331387	0.3641	-0	-0	0.000413937	0	0
190	9	-0.00530153	-0.00259825	0.3641	-0	-0	0.000413937	0	0
191	9	-0.00245155	-0.00163556	0.84	0.00415614	-0.0125559	0.271447	2.79004e-07	0.00557585
192	9	-0.00160964	-0.0021622	0.84	0.00373356	-0.0170965	0.271056	5.92967e-07	0.0118366
193	9	-0.001745	-0.00217536	0.84	0.00380893	-0.0171698	0.271041	5.99412e-07	0.0119644
194	9	-0.00408482	-0.00257161	0.3641	-0	-0	0.000413937	0	0
195	9	-0.00445714	-0.00291964	0.3641	-0	-0	0.000413937	0	0
196	9	-0.00393007	-0.00285675	0.3641	-0	-0	0.000413937	0	0
197	9	-0.00324587	-0.00275332	0.3641	-0	-0	0.000413937	0	0
198	9	-0.000816112	-0.00254036	0.84	0.00346523	-0.0192337	0.27094	6.92353e-07	0.0138231
199	9	-0.000986422	-0.00247852	0.84	0.00348193	-0.0191679	0.270935	7.42388e-07	0.014821
200	9	-0.000595044	-0.00225532	0.84	0.00340497	-0.0174622	0.271067	4.39889e-07	0.00878296
201	9	-0.000878749	-0.00233364	0.84	0.0032832	-0.0180767	0.271007	5.62509e-07	0.0112294
202	9	-0.00086073	-0.0016252	0.84	0.00331959	-0.0122261	0.27136	2.33088e-07	0.00465412
203	9	-0.0021118	-0.00169542	0.84	0.0040732	-0.0140286	0.271339	1.34857e-06	0.0269434
204	9	-0.00167336	-0.00216633	0.84	0.00371857	-0.0175813	0.27102	9.64426e-07	0.0192509
205	9	-0.00158431	-0.00190413	0.84	0.00368996	-0.0158522	0.271189	1.03171e-06	0.0206038
206	9	-0.000865501	-0.00219937	0.84	0.00344074	-0.0176165	0.271036	1.29513e-06	0.0258548
207	9	-0.00116823	-0.00164636	0.84	0.00358445	-0.0136277	0.271324	1.33836e-06	0.0267305
208	9	-0.00107588	-0.0021572	0.84	0.00323755	-0.0172086	0.271039	1.18241e-06	0.0235999
209	9	-0.00296852	-0.00287419	0.3641	-0	0	0.000413937	0	0
210	9	-0.00158365	-0.00242761	0.84	0.00308945	-0.0187559	0.270952	7.55771e-07	0.0150862
211	9	0.000126205	-0.00207701	0.84	0.00280672	-0.0163791	0.271195	4.2581e-07	0.00850545
212	9	-0.00113603	-0.00248604	0.3641	-4.50617e-06	0.000339331	-0.000660384	3.23251e-09	4.55298e-10
213	9	-0.00107451	-0.00285247	0.3641	-0	-0	0.000413937	0	0
214	9	-0.000738011	-0.00291607	0.3641	0	-0	0.000413937	0	0
215	9	0.000795922	-0.00221311	0.84	0.00252015	-0.0172268	0.271156	6.6592e-07	0.0133027
216	9	0.000794934	-0.00236006	0.84	0.00263397	-0.0185482	0.271089	1.36506e-06	0.0272736
217	9	-0.000120309	-0.00138851	0.84	0.00289749	-0.0108174	0.271467	1.93427e-06	0.0386348
218	9	0.00067636	-0.00209348	0.84	0.00260858	-0.0170377	0.271181	1.67476e-06	0.0334591
219	9	-0.00897053	-0.00384198	0.3641	-0	-0	0.000413937	0	0
220	9	-0.00254061	-0.00218984	0.84	0.00426479	-0.0172145	0.271204	4.12994e-07	0.00825457
221	9	0.000136436	-0.00234945	0.84	0.0028039	-0.0184406	0.271075	7.50404e-07	0.0149905
222	9	0.00128429	-0.00393845	0.3641	-0	-0	0.000413937	0	0
223	9	0.00186581	-0.00367239	0.3641	-0	-0	0.000413937	0	0
224	9	0.00528299	-0.00348247	0.3641	-0	0	0.000413937	0	0
225	9	0.00132136	-0.00159302	0.84	0.00190243	-0.0119669	0.271438	1.36057e-07	0.00271779
226	9	0.00168798	-0.00242013	0.84	0.0017625	-0.0184515	0.271062	4.65219e-07	0.00929196
227	9	0.00187284	-0.00309392	0.3641	-0	-0	0.000413937	0	0
228	9	0.00240272	-0.00284236	0.3641	-0	-0	0.000413937	0	0
229	9	0.00188554	0.000834663	0.376304	-0.000180555	0.00237155	0.0390599	7.45327e-07	0.000291948
230	9	0.0017729	-0.00205681	0.84	0.00145607	-0.0158542	0.271197	4.40985e-07	0.00880578
231	9	0.0035777	-0.00263087	0.3641	-0	-0	0.000413937	0	0
232	9	0.00444627	-0.00243984	0.3641	9.04429e-06	0.000574981	-0.00106744	4.1009e-10	1.54036e-10
233	9	0.00459695	-0.00279126	0.3641	-0	-0	0.000413937	0	0
234	9	0.00289036	-0.00156259	0.84	0.0011383	-0.011181	0.271437	5.67254e-08	0.00113277
235	9	0.00345342	-0.0016173	0.84	0.00102681	-0.012077	0.271369	3.65553e-08	0.000729814
236	9	0.00532917	-0.00137285	0.84	8.86688e-05	-0.0103882	0.271486	2.25258e-06	0.0449879
237	9	0.00697679	-0.0016208	0.84	-0.000675191	-0.0135414	0.271376	1.66567e-06	0.0332739
238	9	0.00722409	-0.00135319	0.84	-0.000956201	-0.0110159	0.271482	1.5238e-06	0.0304382
239	9	0.00772155	-0.00176775	0.84	-0.00111475	-0.0152578	0.271274	1.15436e-06	0.0230582
240	9	0.0094171	-0.00344294	0.3641	-0	-0	0.000413937	0	0
241	9	0.00185731	-0.00080877	0.84	0.00144329	0.0044312	0.271668	1.87074e-06	0.0373688
242	9	0.00491144	-0.000638181	0.84	0.000600457	0.00728808	0.271608	1.71304e-06	0.0342182
243	9	0.00547753	-0.00049085	0.84	0.000251923	0.00898796	0.271557	1.97906e-06	0.0395317
244	9	0.00673755	-0.000662862	0.84	-0.000505148	0.00722989	0.271577	1.85588e-06	0.037062
245	9	0.00295634	-0.00108144	0.84	0.00114724	-0.00438224	0.271665	2.46859e-06	0.0493089
246	9	0.00355992	-0.00117519	0.84	0.0010336	-0.00682457	0.271589	2.42806e-06	0.0484896
247	9	0.00389773	-0.00108196	0.84	0.000938105	-0.00460896	0.271637	2.52868e-06	0.0504996
248	9	0.00486657	-0.0010537	0.84	0.000587505	-0.0030432	0.271684	1.98581e-06	0.0396654
249	9	0.00511107	-0.00107915	0.84	0.00034146	-0.00416557	0.271689	2.15988e-06	0.0431487
250	9	0.0068096	-0.00107523	0.84	-0.000614065	-0.00403387	0.271656	2.11797e-06	0.0423001
251	9	0.00678892	-0.00116841	0.84	-0.000672508	-0.00679934	0.271592	2.2462e-06	0.0448581
252	9	0.00751182	-0.00106703	0.84	-0.00111393	-0.00462596	0.27166	1.97112e-06	0.0393719
253	9	0.00714949	-0.00106681	0.84	-0.0010009	-0.00387982	0.271673	2.36706e-06	0.0472807
254	9	0.00190066	-0.000971134	0.84	0.00166025	0.000362167	0.271715	2.8269e-06	0.0564736
255	9	0.00498753	-0.000928993	0.84	0.000465716	0.00146896	0.271719	2.04298e-06	0.0408141
256	9	0.0067981	-0.000974041	0.84	-0.000621311	0.000348989	0.27168	2.16765e-06	0.0432906
257	9	0.00675244	-0.000919546	0.84	-0.000694405	0.00239438	0.271662	2.31096e-06	0.04615
258	9	0.000901291	-0.0011175	0.84	0.00245379	-0.00573454	0.271661	2.06399e-06	0.0412369
259	9	0.000651628	0.00349716	0.3641	-0	-0	0.000413937	0	0
260	9	0.000116499	-0.00344652	0.3641	-0	-0	0.000413937	0	0
261	9	0.00106173	-0.0019397	0.84	0.0022472	-0.0152465	0.271276	2.26977e-07	0.00453414
262	9	0.000391803	0.00330316	0.3641	-0	-0	0.000413937	0	0
263	9	-0.00655457	0.00244195	0.3641	7.69529e-06	-0.000541233	-0.00100451	7.48097e-11	2.48867e-11
264	9	-0.00650858	0.00383757	0.3641	-0	0	0.000413937	0	0
265	9	-0.001555	0.000323586	0.84	0.00358686	0.0146479	0.271283	1.40813e-06	0.0281266
266	9	-0.00108937	-0.000266927	0.84	0.00347235	0.00999465	0.271481	4.35066e-07	0.00868921
267	9	-0.00474019	0.00329966	0.3641	-0	0	0.000413937	0	0
268	9	-0.000890591	-0.000434996	0.84	0.00315701	0.00932991	0.271467	2.28191e-06	0.0455597
269	9	0.000883122	-0.000535808	0.84	0.00268161	0.0084188	0.271511	1.19035e-06	0.0237677
270	9	0.000879576	-0.000660291	0.84	0.00240685	0.00699662	0.271578	2.11746e-06	0.0422873
271	9	-0.0024567	0.00294567	0.3641	0	-0	0.000413937	0	0
272	9	-0.00138365	0.00243451	0.3641	2.12056e-06	-0.00055411	-0.00101337	4.42419e-11	1.50787e-11
273	9	-0.00645117	0.00344682	0.3641	-0	-0	0.000413937	0	0
274	9	-0.00393039	0.00389225	0.3641	-0	-0	0.000413937	0	0
275	9	-0.00264858	0.00386825	0.3641	-0	0	0.000413937	0	0
276	9	-0.00113634	0.000261755	0.84	0.00327433	0.0140984	0.271286	1.66189e-06	0.0331876
277	9	-0.00293787	-0.00100597	0.84	0.0046676	-0.000524043	0.271674	2.19253e-06	0.0437989
278	9	-0.00217148	-0.00101487	0.84	0.00411948	-0.00103512	0.271692	1.7599e-06	0.0351594
279	9	-0.000819507	-0.00106322	0.84	0.00313282	-0.00309151	0.271659	2.05321e-06	0.0410092
280	9	-0.00224975	-0.000815444	0.84	0.00406765	0.00467151	0.271652	1.63069e-06	0.0325773
281	9	0.00101392	-0.000616096	0.84	0.00231438	0.00750094	0.271569	1.35524e-06	0.0270659
282	9	0.00540641	-0.00198357	0.84	0.00035143	-0.0162174	0.271105	1.59869e-06	0.0319051
283	9	0.00778407	-0.0015183	0.84	-0.00120276	-0.0129482	0.271381	1.44649e-06	0.0288905
284	9	-0.000974039	0.004051	0.3641	-0	-0	0.000413937	0	0
285	9	0.00154154	-0.000513736	0.84	0.00187567	0.00880681	0.271522	2.31702e-06	0.04627
286	9	0.00190707	0.000385143	0.84	0.00147206	0.0147831	0.271198	1.49746e-06	0.0298884
287	9	0.00633831	-0.00055054	0.84	-0.000295302	0.00860351	0.271557	1.25692e-06	0.0251045
288	9	0.0066114	-0.000121087	0.84	-0.00034351	0.0122248	0.271404	1.26166e-06	0.0251964
289	9	0.00897812	0.00269896	0.3641	-0	-0	0.000413937	0	0
